,company_Index,memberid,value
73915,36958,sky2,0
73916,36959,sky,0
73917,36959,sky2,0
73918,36960,sky,0
73919,36960,sky2,0
73920,36961,sky,0
73921,36961,sky2,0
73922,36962,sky,0
73923,36962,sky2,0
73924,36963,sky,0
73925,36963,sky2,0
73926,36964,sky,0
73927,36964,sky2,0
73928,36965,sky,0
73929,36965,sky2,0
73930,36966,sky,0
73931,36966,sky2,0
73932,36967,sky,0
73933,36967,sky2,0
73934,36968,sky,0
73935,36968,sky2,0
73936,36969,sky,0
73937,36969,sky2,0
73938,36970,sky,0
73939,36970,sky2,0
73940,36971,sky,0
73941,36971,sky2,0
73942,36972,sky,0
73943,36972,sky2,0
73944,36973,sky,0
73945,36973,sky2,0
73946,36974,sky,0
73947,36974,sky2,0
73948,36975,sky,0
73949,36975,sky2,0
73950,36976,sky,0
73951,36976,sky2,0
73952,36977,sky,0
73953,36977,sky2,0
73954,36978,sky,0
73955,36978,sky2,0
73956,36979,sky,0
73957,36979,sky2,0
73958,36980,sky,0
73959,36980,sky2,0
73960,36981,sky,0
73961,36981,sky2,0
73962,36982,sky,0
73963,36982,sky2,0
73964,36983,sky,0
73965,36983,sky2,0
73966,36984,sky,0
73967,36984,sky2,0
73968,36985,sky,0
73969,36985,sky2,0
73970,36986,sky,0
73971,36986,sky2,0
73972,36987,sky,0
73973,36987,sky2,0
73974,36988,sky,0
73975,36988,sky2,0
73976,36989,sky,0
73977,36989,sky2,0
73978,36990,sky,0
73979,36990,sky2,0
73980,36991,sky,0
73981,36991,sky2,0
73982,36992,sky,0
73983,36992,sky2,0
73984,36993,sky,0
73985,36993,sky2,0
73986,36994,sky,0
73987,36994,sky2,0
73988,36995,sky,0
73989,36995,sky2,0
73990,36996,sky,0
73991,36996,sky2,0
73992,36997,sky,0
73993,36997,sky2,0
73994,36998,sky,0
73995,36998,sky2,0
73996,36999,sky,0
73997,36999,sky2,0
73998,37000,sky,0
73999,37000,sky2,0
74000,37001,sky,0
74001,37001,sky2,0
74002,37002,sky,0
74003,37002,sky2,0
74004,37003,sky,0
74005,37003,sky2,0
74006,37004,sky,0
74007,37004,sky2,0
74008,37005,sky,0
74009,37005,sky2,0
74010,37006,sky,0
74011,37006,sky2,0
74012,37007,sky,0
74013,37007,sky2,0
74014,37008,sky,0
74015,37008,sky2,0
74016,37009,sky,0
74017,37009,sky2,0
74018,37010,sky,0
74019,37010,sky2,0
74020,37011,sky,0
74021,37011,sky2,0
74022,37012,sky,0
74023,37012,sky2,0
74024,37013,sky,0
74025,37013,sky2,0
74026,37014,sky,0
74027,37014,sky2,0
74028,37015,sky,0
74029,37015,sky2,0
74030,37016,sky,0
74031,37016,sky2,0
74032,37017,sky,0
74033,37017,sky2,0
74034,37018,sky,0
74035,37018,sky2,0
74036,37019,sky,0
74037,37019,sky2,0
74038,37020,sky,0
74039,37020,sky2,0
74040,37021,sky,0
74041,37021,sky2,0
74042,37022,sky,0
74043,37022,sky2,0
74044,37023,sky,0
74045,37023,sky2,0
74046,37024,sky,0
74047,37024,sky2,0
74048,37025,sky,0
74049,37025,sky2,0
74050,37026,sky,0
74051,37026,sky2,0
74052,37027,sky,0
74053,37027,sky2,0
74054,37028,sky,0
74055,37028,sky2,0
74056,37029,sky,0
74057,37029,sky2,0
74058,37030,sky,0
74059,37030,sky2,0
74060,37031,sky,0
74061,37031,sky2,0
74062,37032,sky,0
74063,37032,sky2,0
74064,37033,sky,0
74065,37033,sky2,0
74066,37034,sky,0
74067,37034,sky2,0
74068,37035,sky,0
74069,37035,sky2,0
74070,37036,sky,0
74071,37036,sky2,0
74072,37037,sky,0
74073,37037,sky2,0
74074,37038,sky,0
74075,37038,sky2,0
74076,37039,sky,0
74077,37039,sky2,0
74078,37040,sky,0
74079,37040,sky2,0
74080,37041,sky,0
74081,37041,sky2,0
74082,37042,sky,0
74083,37042,sky2,0
74084,37043,sky,0
74085,37043,sky2,0
74086,37044,sky,0
74087,37044,sky2,0
74088,37045,sky,0
74089,37045,sky2,0
74090,37046,sky,0
74091,37046,sky2,0
74092,37047,sky,0
74093,37047,sky2,0
74094,37048,sky,0
74095,37048,sky2,0
74096,37049,sky,0
74097,37049,sky2,0
74098,37050,sky,0
74099,37050,sky2,0
74100,37051,sky,0
74101,37051,sky2,0
74102,37052,sky,0
74103,37052,sky2,0
74104,37053,sky,0
74105,37053,sky2,0
74106,37054,sky,0
74107,37054,sky2,0
74108,37055,sky,0
74109,37055,sky2,0
74110,37056,sky,0
74111,37056,sky2,0
74112,37057,sky,0
74113,37057,sky2,0
74114,37058,sky,0
74115,37058,sky2,0
74116,37059,sky,0
74117,37059,sky2,0
74118,37060,sky,0
74119,37060,sky2,0
74120,37061,sky,0
74121,37061,sky2,0
74122,37062,sky,0
74123,37062,sky2,0
74124,37063,sky,0
74125,37063,sky2,0
74126,37064,sky,0
74127,37064,sky2,0
74128,37065,sky,0
74129,37065,sky2,0
74130,37066,sky,0
74131,37066,sky2,0
74132,37067,sky,0
74133,37067,sky2,0
74134,37068,sky,0
74135,37068,sky2,0
74136,37069,sky,0
74137,37069,sky2,0
74138,37070,sky,0
74139,37070,sky2,0
74140,37071,sky,0
74141,37071,sky2,0
74142,37072,sky,0
74143,37072,sky2,0
74144,37073,sky,0
74145,37073,sky2,0
74146,37074,sky,0
74147,37074,sky2,0
74148,37075,sky,0
74149,37075,sky2,0
74150,37076,sky,0
74151,37076,sky2,0
74152,37077,sky,0
74153,37077,sky2,0
74154,37078,sky,0
74155,37078,sky2,0
74156,37079,sky,0
74157,37079,sky2,0
74158,37080,sky,0
74159,37080,sky2,0
74160,37081,sky,0
74161,37081,sky2,0
74162,37082,sky,0
74163,37082,sky2,0
74164,37083,sky,0
74165,37083,sky2,0
74166,37084,sky,0
74167,37084,sky2,0
74168,37085,sky,0
74169,37085,sky2,0
74170,37086,sky,0
74171,37086,sky2,0
74172,37087,sky,0
74173,37087,sky2,0
74174,37088,sky,0
74175,37088,sky2,0
74176,37089,sky,0
74177,37089,sky2,0
74178,37090,sky,0
74179,37090,sky2,0
74180,37091,sky,0
74181,37091,sky2,0
74182,37092,sky,0
74183,37092,sky2,0
74184,37093,sky,0
74185,37093,sky2,0
74186,37094,sky,0
74187,37094,sky2,0
74188,37095,sky,0
74189,37095,sky2,0
74190,37096,sky,0
74191,37096,sky2,0
74192,37097,sky,0
74193,37097,sky2,0
74194,37098,sky,0
74195,37098,sky2,0
74196,37099,sky,0
74197,37099,sky2,0
74198,37100,sky,0
74199,37100,sky2,0
74200,37101,sky,0
74201,37101,sky2,0
74202,37102,sky,0
74203,37102,sky2,0
74204,37103,sky,0
74205,37103,sky2,0
74206,37104,sky,0
74207,37104,sky2,0
74208,37105,sky,0
74209,37105,sky2,0
74210,37106,sky,0
74211,37106,sky2,0
74212,37107,sky,0
74213,37107,sky2,0
74214,37108,sky,0
74215,37108,sky2,0
74216,37109,sky,0
74217,37109,sky2,0
74218,37110,sky,0
74219,37110,sky2,0
74220,37111,sky,0
74221,37111,sky2,0
74222,37112,sky,0
74223,37112,sky2,0
74224,37113,sky,0
74225,37113,sky2,0
74226,37114,sky,0
74227,37114,sky2,0
74228,37115,sky,0
74229,37115,sky2,0
74230,37116,sky,0
74231,37116,sky2,0
74232,37117,sky,0
74233,37117,sky2,0
74234,37118,sky,0
74235,37118,sky2,0
74236,37119,sky,0
74237,37119,sky2,0
74238,37120,sky,0
74239,37120,sky2,0
74240,37121,sky,0
74241,37121,sky2,0
74242,37122,sky,0
74243,37122,sky2,0
74244,37123,sky,0
74245,37123,sky2,0
74246,37124,sky,0
74247,37124,sky2,0
74248,37125,sky,0
74249,37125,sky2,0
74250,37126,sky,0
74251,37126,sky2,0
74252,37127,sky,0
74253,37127,sky2,0
74254,37128,sky,0
74255,37128,sky2,0
74256,37129,sky,0
74257,37129,sky2,0
74258,37130,sky,0
74259,37130,sky2,0
74260,37131,sky,0
74261,37131,sky2,0
74262,37132,sky,0
74263,37132,sky2,0
74264,37133,sky,0
74265,37133,sky2,0
74266,37134,sky,0
74267,37134,sky2,0
74268,37135,sky,0
74269,37135,sky2,0
74270,37136,sky,0
74271,37136,sky2,0
74272,37137,sky,0
74273,37137,sky2,0
74274,37138,sky,0
74275,37138,sky2,0
74276,37139,sky,0
74277,37139,sky2,0
74278,37140,sky,0
74279,37140,sky2,0
74280,37141,sky,0
74281,37141,sky2,0
74282,37142,sky,0
74283,37142,sky2,0
74284,37143,sky,0
74285,37143,sky2,0
74286,37144,sky,0
74287,37144,sky2,0
74288,37145,sky,0
74289,37145,sky2,0
74290,37146,sky,0
74291,37146,sky2,0
74292,37147,sky,0
74293,37147,sky2,0
74294,37148,sky,0
74295,37148,sky2,0
74296,37149,sky,0
74297,37149,sky2,0
74298,37150,sky,0
74299,37150,sky2,0
74300,37151,sky,0
74301,37151,sky2,0
74302,37152,sky,0
74303,37152,sky2,0
74304,37153,sky,0
74305,37153,sky2,0
74306,37154,sky,0
74307,37154,sky2,0
74308,37155,sky,0
74309,37155,sky2,0
74310,37156,sky,0
74311,37156,sky2,0
74312,37157,sky,0
74313,37157,sky2,0
74314,37158,sky,0
74315,37158,sky2,0
74316,37159,sky,0
74317,37159,sky2,0
74318,37160,sky,0
74319,37160,sky2,0
74320,37161,sky,0
74321,37161,sky2,0
74322,37162,sky,0
74323,37162,sky2,0
74324,37163,sky,0
74325,37163,sky2,0
74326,37164,sky,0
74327,37164,sky2,0
74328,37165,sky,0
74329,37165,sky2,0
74330,37166,sky,0
74331,37166,sky2,0
74332,37167,sky,0
74333,37167,sky2,0
74334,37168,sky,0
74335,37168,sky2,0
74336,37169,sky,0
74337,37169,sky2,0
74338,37170,sky,0
74339,37170,sky2,0
74340,37171,sky,0
74341,37171,sky2,0
74342,37172,sky,0
74343,37172,sky2,0
74344,37173,sky,0
74345,37173,sky2,0
74346,37174,sky,0
74347,37174,sky2,0
74348,37175,sky,0
74349,37175,sky2,0
74350,37176,sky,0
74351,37176,sky2,0
74352,37177,sky,0
74353,37177,sky2,0
74354,37178,sky,0
74355,37178,sky2,0
74356,37179,sky,0
74357,37179,sky2,0
74358,37180,sky,0
74359,37180,sky2,0
74360,37181,sky,0
74361,37181,sky2,0
74362,37182,sky,0
74363,37182,sky2,0
74364,37183,sky,0
74365,37183,sky2,0
74366,37184,sky,0
74367,37184,sky2,0
74368,37185,sky,0
74369,37185,sky2,0
74370,37186,sky,0
74371,37186,sky2,0
74372,37187,sky,0
74373,37187,sky2,0
74374,37188,sky,0
74375,37188,sky2,0
74376,37189,sky,0
74377,37189,sky2,0
74378,37190,sky,0
74379,37190,sky2,0
74380,37191,sky,0
74381,37191,sky2,0
74382,37192,sky,0
74383,37192,sky2,0
74384,37193,sky,0
74385,37193,sky2,0
74386,37194,sky,0
74387,37194,sky2,0
74388,37195,sky,0
74389,37195,sky2,0
74390,37196,sky,0
74391,37196,sky2,0
74392,37197,sky,0
74393,37197,sky2,0
74394,37198,sky,0
74395,37198,sky2,0
74396,37199,sky,0
74397,37199,sky2,0
74398,37200,sky,0
74399,37200,sky2,0
74400,37201,sky,0
74401,37201,sky2,0
74402,37202,sky,0
74403,37202,sky2,0
74404,37203,sky,0
74405,37203,sky2,0
74406,37204,sky,0
74407,37204,sky2,0
74408,37205,sky,0
74409,37205,sky2,0
74410,37206,sky,0
74411,37206,sky2,0
74412,37207,sky,0
74413,37207,sky2,0
74414,37208,sky,0
74415,37208,sky2,0
74416,37209,sky,0
74417,37209,sky2,0
74418,37210,sky,0
74419,37210,sky2,0
74420,37211,sky,0
74421,37211,sky2,0
74422,37212,sky,0
74423,37212,sky2,0
74424,37213,sky,0
74425,37213,sky2,0
74426,37214,sky,0
74427,37214,sky2,0
74428,37215,sky,0
74429,37215,sky2,0
74430,37216,sky,0
74431,37216,sky2,0
74432,37217,sky,0
74433,37217,sky2,0
74434,37218,sky,0
74435,37218,sky2,0
74436,37219,sky,0
74437,37219,sky2,0
74438,37220,sky,0
74439,37220,sky2,0
74440,37221,sky,0
74441,37221,sky2,0
74442,37222,sky,0
74443,37222,sky2,0
74444,37223,sky,0
74445,37223,sky2,0
74446,37224,sky,0
74447,37224,sky2,0
74448,37225,sky,0
74449,37225,sky2,0
74450,37226,sky,0
74451,37226,sky2,0
74452,37227,sky,0
74453,37227,sky2,0
74454,37228,sky,0
74455,37228,sky2,0
74456,37229,sky,0
74457,37229,sky2,0
74458,37230,sky,0
74459,37230,sky2,0
74460,37231,sky,0
74461,37231,sky2,0
74462,37232,sky,0
74463,37232,sky2,0
74464,37233,sky,0
74465,37233,sky2,0
74466,37234,sky,0
74467,37234,sky2,0
74468,37235,sky,0
74469,37235,sky2,0
74470,37236,sky,0
74471,37236,sky2,0
74472,37237,sky,0
74473,37237,sky2,0
74474,37238,sky,0
74475,37238,sky2,0
74476,37239,sky,0
74477,37239,sky2,0
74478,37240,sky,0
74479,37240,sky2,0
74480,37241,sky,0
74481,37241,sky2,0
74482,37242,sky,0
74483,37242,sky2,0
74484,37243,sky,0
74485,37243,sky2,0
74486,37244,sky,0
74487,37244,sky2,0
74488,37245,sky,0
74489,37245,sky2,0
74490,37246,sky,0
74491,37246,sky2,0
74492,37247,sky,0
74493,37247,sky2,0
74494,37248,sky,0
74495,37248,sky2,0
74496,37249,sky,0
74497,37249,sky2,0
74498,37250,sky,0
74499,37250,sky2,0
74500,37251,sky,0
74501,37251,sky2,0
74502,37252,sky,0
74503,37252,sky2,0
74504,37253,sky,0
74505,37253,sky2,0
74506,37254,sky,0
74507,37254,sky2,0
74508,37255,sky,0
74509,37255,sky2,0
74510,37256,sky,0
74511,37256,sky2,0
74512,37257,sky,0
74513,37257,sky2,0
74514,37258,sky,0
74515,37258,sky2,0
74516,37259,sky,0
74517,37259,sky2,0
74518,37260,sky,0
74519,37260,sky2,0
74520,37261,sky,0
74521,37261,sky2,0
74522,37262,sky,0
74523,37262,sky2,0
74524,37263,sky,0
74525,37263,sky2,0
74526,37264,sky,0
74527,37264,sky2,0
74528,37265,sky,0
74529,37265,sky2,0
74530,37266,sky,0
74531,37266,sky2,0
74532,37267,sky,0
74533,37267,sky2,0
74534,37268,sky,0
74535,37268,sky2,0
74536,37269,sky,0
74537,37269,sky2,0
74538,37270,sky,0
74539,37270,sky2,0
74540,37271,sky,0
74541,37271,sky2,0
74542,37272,sky,0
74543,37272,sky2,0
74544,37273,sky,0
74545,37273,sky2,0
74546,37274,sky,0
74547,37274,sky2,0
74548,37275,sky,0
74549,37275,sky2,0
74550,37276,sky,0
74551,37276,sky2,0
74552,37277,sky,0
74553,37277,sky2,0
74554,37278,sky,0
74555,37278,sky2,0
74556,37279,sky,0
74557,37279,sky2,0
74558,37280,sky,0
74559,37280,sky2,0
74560,37281,sky,0
74561,37281,sky2,0
74562,37282,sky,0
74563,37282,sky2,0
74564,37283,sky,0
74565,37283,sky2,0
74566,37284,sky,0
74567,37284,sky2,0
74568,37285,sky,0
74569,37285,sky2,0
74570,37286,sky,0
74571,37286,sky2,0
74572,37287,sky,0
74573,37287,sky2,0
74574,37288,sky,0
74575,37288,sky2,0
74576,37289,sky,0
74577,37289,sky2,0
74578,37290,sky,0
74579,37290,sky2,0
74580,37291,sky,0
74581,37291,sky2,0
74582,37292,sky,0
74583,37292,sky2,0
74584,37293,sky,0
74585,37293,sky2,0
74586,37294,sky,0
74587,37294,sky2,0
74588,37295,sky,0
74589,37295,sky2,0
74590,37296,sky,0
74591,37296,sky2,0
74592,37297,sky,0
74593,37297,sky2,0
74594,37298,sky,0
74595,37298,sky2,0
74596,37299,sky,0
74597,37299,sky2,0
74598,37300,sky,0
74599,37300,sky2,0
74600,37301,sky,0
74601,37301,sky2,0
74602,37302,sky,0
74603,37302,sky2,0
74604,37303,sky,0
74605,37303,sky2,0
74606,37304,sky,0
74607,37304,sky2,0
74608,37305,sky,0
74609,37305,sky2,0
74610,37306,sky,0
74611,37306,sky2,0
74612,37307,sky,0
74613,37307,sky2,0
74614,37308,sky,0
74615,37308,sky2,0
74616,37309,sky,0
74617,37309,sky2,0
74618,37310,sky,0
74619,37310,sky2,0
74620,37311,sky,0
74621,37311,sky2,0
74622,37312,sky,0
74623,37312,sky2,0
74624,37313,sky,0
74625,37313,sky2,0
74626,37314,sky,0
74627,37314,sky2,0
74628,37315,sky,0
74629,37315,sky2,0
74630,37316,sky,0
74631,37316,sky2,0
74632,37317,sky,0
74633,37317,sky2,0
74634,37318,sky,0
74635,37318,sky2,0
74636,37319,sky,0
74637,37319,sky2,0
74638,37320,sky,0
74639,37320,sky2,0
74640,37321,sky,0
74641,37321,sky2,0
74642,37322,sky,0
74643,37322,sky2,0
74644,37323,sky,0
74645,37323,sky2,0
74646,37324,sky,0
74647,37324,sky2,0
74648,37325,sky,0
74649,37325,sky2,0
74650,37326,sky,0
74651,37326,sky2,0
74652,37327,sky,0
74653,37327,sky2,0
74654,37328,sky,0
74655,37328,sky2,0
74656,37329,sky,0
74657,37329,sky2,0
74658,37330,sky,0
74659,37330,sky2,0
74660,37331,sky,0
74661,37331,sky2,0
74662,37332,sky,0
74663,37332,sky2,0
74664,37333,sky,0
74665,37333,sky2,0
74666,37334,sky,0
74667,37334,sky2,0
74668,37335,sky,0
74669,37335,sky2,0
74670,37336,sky,0
74671,37336,sky2,0
74672,37337,sky,0
74673,37337,sky2,0
74674,37338,sky,0
74675,37338,sky2,0
74676,37339,sky,0
74677,37339,sky2,0
74678,37340,sky,0
74679,37340,sky2,0
74680,37341,sky,0
74681,37341,sky2,0
74682,37342,sky,0
74683,37342,sky2,0
74684,37343,sky,0
74685,37343,sky2,0
74686,37344,sky,0
74687,37344,sky2,0
74688,37345,sky,0
74689,37345,sky2,0
74690,37346,sky,0
74691,37346,sky2,0
74692,37347,sky,0
74693,37347,sky2,0
74694,37348,sky,0
74695,37348,sky2,0
74696,37349,sky,0
74697,37349,sky2,0
74698,37350,sky,0
74699,37350,sky2,0
74700,37351,sky,0
74701,37351,sky2,0
74702,37352,sky,0
74703,37352,sky2,0
74704,37353,sky,0
74705,37353,sky2,0
74706,37354,sky,0
74707,37354,sky2,0
74708,37355,sky,0
74709,37355,sky2,0
74710,37356,sky,0
74711,37356,sky2,0
74712,37357,sky,0
74713,37357,sky2,0
74714,37358,sky,0
74715,37358,sky2,0
74716,37359,sky,0
74717,37359,sky2,0
74718,37360,sky,0
74719,37360,sky2,0
74720,37361,sky,0
74721,37361,sky2,0
74722,37362,sky,0
74723,37362,sky2,0
74724,37363,sky,0
74725,37363,sky2,0
74726,37364,sky,0
74727,37364,sky2,0
74728,37365,sky,0
74729,37365,sky2,0
74730,37366,sky,0
74731,37366,sky2,0
74732,37367,sky,0
74733,37367,sky2,0
74734,37368,sky,0
74735,37368,sky2,0
74736,37369,sky,0
74737,37369,sky2,0
74738,37370,sky,0
74739,37370,sky2,0
74740,37371,sky,0
74741,37371,sky2,0
74742,37372,sky,0
74743,37372,sky2,0
74744,37373,sky,0
74745,37373,sky2,0
74746,37374,sky,0
74747,37374,sky2,0
74748,37375,sky,0
74749,37375,sky2,0
74750,37376,sky,0
74751,37376,sky2,0
74752,37377,sky,0
74753,37377,sky2,0
74754,37378,sky,0
74755,37378,sky2,0
74756,37379,sky,0
74757,37379,sky2,0
74758,37380,sky,0
74759,37380,sky2,0
74760,37381,sky,0
74761,37381,sky2,0
74762,37382,sky,0
74763,37382,sky2,0
74764,37383,sky,0
74765,37383,sky2,0
74766,37384,sky,0
74767,37384,sky2,0
74768,37385,sky,0
74769,37385,sky2,0
74770,37386,sky,0
74771,37386,sky2,0
74772,37387,sky,0
74773,37387,sky2,0
74774,37388,sky,0
74775,37388,sky2,0
74776,37389,sky,0
74777,37389,sky2,0
74778,37390,sky,0
74779,37390,sky2,0
74780,37391,sky,0
74781,37391,sky2,0
74782,37392,sky,0
74783,37392,sky2,0
74784,37393,sky,0
74785,37393,sky2,0
74786,37394,sky,0
74787,37394,sky2,0
74788,37395,sky,0
74789,37395,sky2,0
74790,37396,sky,0
74791,37396,sky2,0
74792,37397,sky,0
74793,37397,sky2,0
74794,37398,sky,0
74795,37398,sky2,0
74796,37399,sky,0
74797,37399,sky2,0
74798,37400,sky,0
74799,37400,sky2,0
74800,37401,sky,0
74801,37401,sky2,0
74802,37402,sky,0
74803,37402,sky2,0
74804,37403,sky,0
74805,37403,sky2,0
74806,37404,sky,0
74807,37404,sky2,0
74808,37405,sky,0
74809,37405,sky2,0
74810,37406,sky,0
74811,37406,sky2,0
74812,37407,sky,0
74813,37407,sky2,0
74814,37408,sky,0
74815,37408,sky2,0
74816,37409,sky,0
74817,37409,sky2,0
74818,37410,sky,0
74819,37410,sky2,0
74820,37411,sky,0
74821,37411,sky2,0
74822,37412,sky,0
74823,37412,sky2,0
74824,37413,sky,0
74825,37413,sky2,0
74826,37414,sky,0
74827,37414,sky2,0
74828,37415,sky,0
74829,37415,sky2,0
74830,37416,sky,0
74831,37416,sky2,0
74832,37417,sky,0
74833,37417,sky2,0
74834,37418,sky,0
74835,37418,sky2,0
74836,37419,sky,0
74837,37419,sky2,0
74838,37420,sky,0
74839,37420,sky2,0
74840,37421,sky,0
74841,37421,sky2,0
74842,37422,sky,0
74843,37422,sky2,0
74844,37423,sky,0
74845,37423,sky2,0
74846,37424,sky,0
74847,37424,sky2,0
74848,37425,sky,0
74849,37425,sky2,0
74850,37426,sky,0
74851,37426,sky2,0
74852,37427,sky,0
74853,37427,sky2,0
74854,37428,sky,0
74855,37428,sky2,0
74856,37429,sky,0
74857,37429,sky2,0
74858,37430,sky,0
74859,37430,sky2,0
74860,37431,sky,0
74861,37431,sky2,0
74862,37432,sky,0
74863,37432,sky2,0
74864,37433,sky,0
74865,37433,sky2,0
74866,37434,sky,0
74867,37434,sky2,0
74868,37435,sky,0
74869,37435,sky2,0
74870,37436,sky,0
74871,37436,sky2,0
74872,37437,sky,0
74873,37437,sky2,0
74874,37438,sky,0
74875,37438,sky2,0
74876,37439,sky,0
74877,37439,sky2,0
74878,37440,sky,0
74879,37440,sky2,0
74880,37441,sky,0
74881,37441,sky2,0
74882,37442,sky,0
74883,37442,sky2,0
74884,37443,sky,0
74885,37443,sky2,0
74886,37444,sky,0
74887,37444,sky2,0
74888,37445,sky,0
74889,37445,sky2,0
74890,37446,sky,0
74891,37446,sky2,0
74892,37447,sky,0
74893,37447,sky2,0
74894,37448,sky,0
74895,37448,sky2,0
74896,37449,sky,0
74897,37449,sky2,0
74898,37450,sky,0
74899,37450,sky2,0
74900,37451,sky,0
74901,37451,sky2,0
74902,37452,sky,0
74903,37452,sky2,0
74904,37453,sky,0
74905,37453,sky2,0
74906,37454,sky,0
74907,37454,sky2,0
74908,37455,sky,0
74909,37455,sky2,0
74910,37456,sky,0
74911,37456,sky2,0
74912,37457,sky,0
74913,37457,sky2,0
74914,37458,sky,0
74915,37458,sky2,0
74916,37459,sky,0
74917,37459,sky2,0
74918,37460,sky,0
74919,37460,sky2,0
74920,37461,sky,0
74921,37461,sky2,0
74922,37462,sky,0
74923,37462,sky2,0
74924,37463,sky,0
74925,37463,sky2,0
74926,37464,sky,0
74927,37464,sky2,0
74928,37465,sky,0
74929,37465,sky2,0
74930,37466,sky,0
74931,37466,sky2,0
74932,37467,sky,0
74933,37467,sky2,0
74934,37468,sky,0
74935,37468,sky2,0
74936,37469,sky,0
74937,37469,sky2,0
74938,37470,sky,0
74939,37470,sky2,0
74940,37471,sky,0
74941,37471,sky2,0
74942,37472,sky,0
74943,37472,sky2,0
74944,37473,sky,0
74945,37473,sky2,0
74946,37474,sky,0
74947,37474,sky2,0
74948,37475,sky,0
74949,37475,sky2,0
74950,37476,sky,0
74951,37476,sky2,0
74952,37477,sky,0
74953,37477,sky2,0
74954,37478,sky,0
74955,37478,sky2,0
74956,37479,sky,0
74957,37479,sky2,0
74958,37480,sky,0
74959,37480,sky2,0
74960,37481,sky,0
74961,37481,sky2,0
74962,37482,sky,0
74963,37482,sky2,0
74964,37483,sky,0
74965,37483,sky2,0
74966,37484,sky,0
74967,37484,sky2,0
74968,37485,sky,0
74969,37485,sky2,0
74970,37486,sky,0
74971,37486,sky2,0
74972,37487,sky,0
74973,37487,sky2,0
74974,37488,sky,0
74975,37488,sky2,0
74976,37489,sky,0
74977,37489,sky2,0
74978,37490,sky,0
74979,37490,sky2,0
74980,37491,sky,0
74981,37491,sky2,0
74982,37492,sky,0
74983,37492,sky2,0
74984,37493,sky,0
74985,37493,sky2,0
74986,37494,sky,0
74987,37494,sky2,0
74988,37495,sky,0
74989,37495,sky2,0
74990,37496,sky,0
74991,37496,sky2,0
74992,37497,sky,0
74993,37497,sky2,0
74994,37498,sky,0
74995,37498,sky2,0
74996,37499,sky,0
74997,37499,sky2,0
74998,37500,sky,0
74999,37500,sky2,0
75000,37501,sky,0
75001,37501,sky2,0
75002,37502,sky,0
75003,37502,sky2,0
75004,37503,sky,0
75005,37503,sky2,0
75006,37504,sky,0
75007,37504,sky2,0
75008,37505,sky,0
75009,37505,sky2,0
75010,37506,sky,0
75011,37506,sky2,0
75012,37507,sky,0
75013,37507,sky2,0
75014,37508,sky,0
75015,37508,sky2,0
75016,37509,sky,0
75017,37509,sky2,0
75018,37510,sky,0
75019,37510,sky2,0
75020,37511,sky,0
75021,37511,sky2,0
75022,37512,sky,0
75023,37512,sky2,0
75024,37513,sky,0
75025,37513,sky2,0
75026,37514,sky,0
75027,37514,sky2,0
75028,37515,sky,0
75029,37515,sky2,0
75030,37516,sky,0
75031,37516,sky2,0
75032,37517,sky,0
75033,37517,sky2,0
75034,37518,sky,0
75035,37518,sky2,0
75036,37519,sky,0
75037,37519,sky2,0
75038,37520,sky,0
75039,37520,sky2,0
75040,37521,sky,0
75041,37521,sky2,0
75042,37522,sky,0
75043,37522,sky2,0
75044,37523,sky,0
75045,37523,sky2,0
75046,37524,sky,0
75047,37524,sky2,0
75048,37525,sky,0
75049,37525,sky2,0
75050,37526,sky,0
75051,37526,sky2,0
75052,37527,sky,0
75053,37527,sky2,0
75054,37528,sky,0
75055,37528,sky2,0
75056,37529,sky,0
75057,37529,sky2,0
75058,37530,sky,0
75059,37530,sky2,0
75060,37531,sky,0
75061,37531,sky2,0
75062,37532,sky,0
75063,37532,sky2,0
75064,37533,sky,0
75065,37533,sky2,0
75066,37534,sky,0
75067,37534,sky2,0
75068,37535,sky,0
75069,37535,sky2,0
75070,37536,sky,0
75071,37536,sky2,0
75072,37537,sky,0
75073,37537,sky2,0
75074,37538,sky,0
75075,37538,sky2,0
75076,37539,sky,0
75077,37539,sky2,0
75078,37540,sky,0
75079,37540,sky2,0
75080,37541,sky,0
75081,37541,sky2,0
75082,37542,sky,0
75083,37542,sky2,0
75084,37543,sky,0
75085,37543,sky2,0
75086,37544,sky,0
75087,37544,sky2,0
75088,37545,sky,0
75089,37545,sky2,0
75090,37546,sky,0
75091,37546,sky2,0
75092,37547,sky,0
75093,37547,sky2,0
75094,37548,sky,0
75095,37548,sky2,0
75096,37549,sky,0
75097,37549,sky2,0
75098,37550,sky,0
75099,37550,sky2,0
75100,37551,sky,0
75101,37551,sky2,0
75102,37552,sky,0
75103,37552,sky2,0
75104,37553,sky,0
75105,37553,sky2,0
75106,37554,sky,0
75107,37554,sky2,0
75108,37555,sky,0
75109,37555,sky2,0
75110,37556,sky,0
75111,37556,sky2,0
75112,37557,sky,0
75113,37557,sky2,0
75114,37558,sky,0
75115,37558,sky2,0
75116,37559,sky,0
75117,37559,sky2,0
75118,37560,sky,0
75119,37560,sky2,0
75120,37561,sky,0
75121,37561,sky2,0
75122,37562,sky,0
75123,37562,sky2,0
75124,37563,sky,0
75125,37563,sky2,0
75126,37564,sky,0
75127,37564,sky2,0
75128,37565,sky,0
75129,37565,sky2,0
75130,37566,sky,0
